PROM_ACT	D_EDAD	D_FINCON	PORC_DES	HIST_P	D_DURAC	TPROM4_2	MMODELO	TDEUDA	REGION_3	ADQUISI1	REST_AG1	RTIP_CTA	RESTADO	
687	123	425	0	7	2	1	2	3	2	2	2	3	1	
78	178	552	0	5	3	2	1	1	2	3	1	1	1	
164	650	80	0	1	3	1	2	1	2	3	2	3	0	
78	225	323	0	7	2	3	2	3	2	2	2	3	1	
14	645	85	0	1	3	1	3	1	2	3	2	3	0	
50	645	85	0	1	3	1	3	1	2	3	2	3	0	
7	643	87	0	3	3	3	2	2	2	3	1	1	0	
109	642	88	0	1	3	1	3	1	2	3	2	4	0	
112	328	220	1	5	2	3	3	2	2	3	2	3	1	
131	145	585	0	1	3	1	3	1	2	3	2	1	1	
232	384	164	0	3	2	2	2	3	2	3	2	3	1	
58	637	93	0	1	3	1	3	1	2	3	2	3	0	
53	635	95	0	5	3	1	2	2	2	2	2	3	0	
429	196	534	0	6	3	3	2	2	2	2	3	1	1	
236	379	351	0	4	3	2	2	3	2	2	1	3	1	
108	610	120	0	2	3	2	1	1	2	3	2	3	0	
220	182	548	0	7	3	3	1	3	2	3	2	3	1	
47	600	130	0	1	3	1	1	1	2	1	2	3	0	
59	329	401	0	5	3	2	3	1	2	3	2	3	1	
61	587	143	0	4	3	1	1	2	2	1	2	3	0	
45	587	143	0	1	3	2	1	1	2	1	2	3	0	
16	391	339	0	5	3	3	1	2	2	1	2	3	1	
21	572	158	0	4	3	1	1	1	2	1	2	3	0	
40	561	169	0	1	3	2	1	1	2	1	2	1	0	
329	204	526	0	7	3	3	1	3	2	3	2	3	1	
96	557	173	0	4	3	1	3	2	2	3	2	3	0	
79	555	175	0	1	3	1	1	1	2	1	2	3	0	
100	552	178	0	4	3	1	2	2	2	1	2	3	0	
45	552	178	0	1	3	2	1	1	2	1	2	3	0	
107	475	255	0	2	3	2	2	3	2	3	2	3	1	
0	226	504	1	7	3	3	1	2	2	3	2	3	1	
60	131	599	0	5	3	3	3	2	2	3	2	3	1	
66	462	268	0	1	3	1	1	1	2	3	2	1	1	
6	229	501	0	1	3	3	3	1	2	3	2	3	1	
214	514	216	0	1	3	1	1	1	2	1	2	1	0	
169	187	543	0	6	3	1	3	3	2	3	2	3	1	
42	498	232	0	1	3	2	1	1	2	1	2	3	0	
166	497	233	0	5	3	1	1	2	2	1	2	3	0	
259	495	235	0	1	3	2	2	1	2	1	2	3	0	
117	203	527	0	5	3	2	1	3	2	1	2	3	1	
55	481	249	0	1	3	2	1	1	2	2	2	3	0	
56	168	562	1	5	3	1	1	3	2	3	2	3	1	
280	160	570	0	7	3	1	2	3	2	1	3	1	1	
157	189	541	0	3	3	2	1	2	2	1	2	3	1	
188	154	394	0	5	2	3	2	3	2	2	3	3	1	
51	440	290	0	1	3	1	1	2	2	1	2	3	0	
0	154	576	0	4	3	3	3	2	2	3	2	1	1	
71	412	318	1	2	3	1	1	2	2	3	1	3	0	
198	145	585	0	5	3	1	1	3	2	1	2	3	1	
0	141	589	0	5	3	3	1	3	2	1	2	3	1	
0	141	589	0	5	3	3	1	3	2	1	2	3	1	
148	378	352	0	1	3	2	2	1	2	2	1	3	0	
11	340	390	0	1	3	1	1	1	2	2	1	3	0	
112	299	431	0	1	3	2	2	2	2	2	1	1	0	
282	291	439	0	1	3	1	2	2	2	2	1	3	0	
102	276	454	0	2	3	1	2	2	2	2	1	3	0	
122	167	563	0	5	3	1	1	3	2	2	1	3	1	
238	153	577	0	1	3	1	1	1	2	2	1	3	1	
153	229	501	0	3	3	1	1	2	2	2	1	3	0	
0	185	545	1	3	3	3	1	2	2	1	1	3	1	
962	148	582	0	3	3	3	1	3	2	2	1	3	1	
85	203	527	0	1	3	1	1	1	2	2	1	3	0	
70	158	572	0	1	3	1	3	1	2	2	1	3	0	
75	169	561	0	1	3	1	3	1	2	2	1	3	0	
54	681	49	0	1	3	2	2	1	2	2	2	1	0	
4	480	250	0	1	3	1	2	1	2	3	1	3	0	
0	494	236	0	1	3	3	3	1	2	3	2	3	0	
34	735	360	0	1	1	2	2	1	2	3	1	3	1	
10	481	249	1	1	1	1	1	1	2	2	1	1	1	
81	143	587	0	7	3	1	1	3	2	3	1	3	1	
117	705	25	0	1	3	1	1	2	2	3	2	1	0	
66	387	343	0	4	3	1	2	3	2	2	2	3	1	
17	315	415	3	3	3	2	1	2	2	2	2	1	1	
284	218	512	0	6	3	1	2	3	2	2	2	3	1	
159	337	393	0	1	3	1	1	2	2	1	1	3	0	
8	229	501	0	1	3	1	1	1	2	1	1	3	0	
56	151	579	0	1	3	1	1	1	2	1	1	3	0	
22	177	553	2	7	3	2	1	1	2	3	3	3	1	
94	223	507	0	7	3	3	1	1	2	3	3	3	1	
63	571	159	0	1	3	2	1	1	2	3	3	3	0	
5	613	117	0	6	3	1	1	2	2	3	1	1	0	
57	519	29	0	4	2	1	1	3	2	2	1	1	1	
301	368	362	0	5	3	3	3	1	2	1	2	3	0	
28	315	415	0	1	3	1	1	1	2	2	1	1	0	
75	228	502	0	1	3	1	1	1	2	2	1	3	0	
259	618	112	0	5	1	3	1	2	2	3	2	1	1	
105	781	314	0	1	1	1	2	1	2	3	2	3	0	
15	740	720	1	1	3	1	2	1	2	3	1	1	1	
551	313	417	0	6	3	3	1	3	2	3	2	3	1	
39	357	373	1	7	3	3	2	2	2	2	1	3	1	
0	265	465	1	7	3	3	3	2	2	3	2	3	1	
55	250	298	1	7	2	3	1	3	2	2	2	1	1	
50	656	74	0	2	3	1	1	1	2	2	2	3	0	
209	571	159	1	6	3	2	2	3	2	2	2	3	1	
67	610	120	0	1	3	2	1	1	2	3	2	3	1	
270	600	130	0	1	3	1	2	1	2	2	2	1	0	
103	520	210	0	1	3	2	1	1	2	1	2	3	1	
99	559	171	0	1	3	1	2	1	2	1	2	3	0	
7	552	178	0	1	3	1	1	1	2	1	2	3	0	
89	551	179	0	1	3	1	2	1	2	1	2	3	0	
178	550	180	0	1	3	1	2	1	2	1	2	3	0	
83	481	249	0	3	3	3	1	3	2	3	2	3	1	
0	127	603	0	5	3	3	3	2	2	3	2	3	1	
80	494	236	0	2	3	1	2	1	2	1	1	1	0	
2	463	267	0	1	3	1	3	2	2	3	2	3	0	
53	460	270	0	1	3	2	3	1	2	3	3	3	0	
1	434	296	0	2	3	3	3	2	2	3	2	1	0	
52	434	296	0	5	3	2	3	2	2	3	3	3	0	
19	420	310	1	2	3	1	2	1	2	2	2	3	0	
161	189	541	0	4	3	1	3	3	2	3	2	3	1	
11	383	347	3	1	3	2	3	1	2	3	3	1	0	
16	222	508	1	1	3	2	2	1	2	2	3	3	1	
113	378	352	0	1	3	1	2	1	2	3	1	3	0	
61	162	568	0	4	3	1	3	3	2	1	3	1	1	
47	340	390	0	2	3	1	1	1	2	1	1	3	0	
93	334	396	0	2	3	1	1	2	2	1	1	3	0	
77	332	398	0	1	3	1	1	2	2	1	1	3	0	
79	294	436	0	3	3	2	1	3	2	1	1	3	1	
22	327	403	0	1	3	2	3	1	2	1	2	1	0	
114	226	504	0	4	3	3	1	3	2	1	1	3	1	
77	322	408	0	2	3	1	3	2	2	1	2	3	0	
348	177	553	0	4	3	1	3	3	2	2	3	3	1	
117	177	553	0	4	3	3	2	3	2	2	1	3	1	
16	273	457	0	1	3	1	1	3	2	2	3	1	0	
132	253	477	0	1	3	1	1	1	2	2	3	3	0	
129	181	549	0	4	3	2	1	3	2	1	1	3	1	
51	186	544	0	2	3	1	1	1	2	2	1	3	0	
18	185	545	1	3	3	2	1	3	2	1	1	3	0	
189	176	554	0	3	3	2	2	3	2	3	2	3	0	
6	168	562	0	1	3	1	1	1	2	1	1	3	0	
57	151	579	0	1	3	1	1	2	2	1	1	3	0	
28	333	397	0	1	3	1	1	1	2	1	1	3	0	
335	895	200	0	1	1	1	2	1	2	3	2	3	1	
394	392	338	0	6	1	1	2	3	2	3	2	4	1	
137	647	83	0	1	1	1	2	1	2	3	2	1	1	
425	784	311	0	3	1	2	2	1	2	2	2	1	1	
302	561	169	0	4	1	2	3	3	2	3	2	1	1	
71	860	235	0	1	1	1	2	1	2	3	2	3	0	
875	782	313	0	7	1	3	1	3	2	3	2	1	1	
382	326	39	0	7	1	1	2	3	2	3	2	3	1	
282	755	705	0	2	3	3	1	3	2	2	2	3	1	
29	749	711	1	5	3	1	2	2	2	3	2	3	0	
342	491	239	0	6	3	2	2	3	2	3	1	3	1	
70	693	37	1	5	3	3	2	3	2	3	1	3	1	
26	454	276	1	5	3	3	2	1	2	3	1	1	1	
824	248	482	0	7	3	2	3	3	2	3	2	3	1	
49	442	288	0	5	3	1	2	3	2	3	1	1	1	
451	165	565	0	6	3	1	2	2	2	3	2	3	1	
194	714	16	0	2	3	3	2	3	2	3	2	3	1	
570	150	580	0	7	3	1	2	3	2	3	2	3	1	
539	710	20	0	1	3	2	2	1	2	3	2	1	0	
46	436	294	0	3	3	2	2	1	2	3	1	3	1	
21	696	34	0	3	1	3	2	2	2	3	1	4	1	
52	438	110	1	7	2	1	2	3	2	3	2	3	1	
60	694	36	0	1	3	3	3	1	2	3	2	1	0	
62	691	39	1	1	3	3	2	2	2	3	3	3	0	
367	145	585	0	7	3	1	3	3	2	3	2	3	1	
197	677	419	1	4	2	2	3	3	2	3	1	3	0	
44	665	65	0	7	3	1	3	3	2	3	2	3	0	
405	337	393	0	4	3	2	3	3	2	3	2	3	1	
717	336	394	0	5	3	3	3	2	2	3	2	3	1	
40	605	125	0	1	3	2	1	1	2	2	2	3	0	
123	595	135	0	1	3	1	3	1	2	3	2	3	0	
1	330	400	0	3	3	1	3	1	2	3	2	3	1	
0	266	464	1	7	3	3	3	2	2	3	2	3	1	
80	502	228	0	1	3	1	2	1	2	1	1	3	1	
135	580	150	1	6	3	1	1	2	2	3	1	1	0	
56	580	150	0	1	3	3	2	1	2	1	1	1	1	
87	574	156	0	2	3	1	1	2	2	3	2	3	0	
147	532	198	0	4	3	2	1	3	2	3	2	3	1	
138	212	518	0	7	3	3	2	3	2	3	2	3	1	
92	568	162	0	1	3	1	2	1	2	1	3	1	0	
129	568	162	0	1	3	1	1	1	2	1	2	3	0	
0	240	490	0	7	3	3	2	2	2	1	3	3	1	
71	563	167	0	1	3	1	2	1	2	3	3	3	0	
351	563	167	0	1	3	1	3	1	2	3	2	3	0	
815	159	571	1	7	3	1	1	3	2	3	2	3	1	
53	210	520	0	1	3	1	1	1	2	1	1	3	0	
250	556	174	0	1	3	2	2	2	2	3	2	1	0	
48	440	290	0	1	3	2	1	1	2	3	2	3	1	
29	553	177	0	1	3	1	2	1	2	1	2	3	0	
173	152	578	0	7	3	3	1	3	2	2	2	3	1	
0	151	579	2	7	3	3	3	3	2	3	2	3	1	
11	151	579	1	7	3	3	3	3	2	3	2	3	1	
234	548	182	0	1	3	2	2	1	2	3	2	3	0	
53	548	182	0	1	3	1	2	1	2	1	2	1	0	
241	192	538	0	7	3	3	2	3	2	1	1	3	1	
1040	150	580	0	6	3	3	1	3	2	2	2	1	1	
8	348	382	0	4	3	1	1	2	2	1	2	3	1	
150	530	200	0	2	3	2	1	1	2	3	2	3	0	
219	170	560	0	6	3	3	1	3	2	1	1	3	1	
33	516	214	0	1	3	1	3	1	2	3	2	1	0	
298	516	214	0	1	3	2	1	1	2	1	1	3	0	
14	161	569	0	1	3	3	1	1	2	1	1	3	1	
281	260	470	0	5	3	3	1	3	2	1	1	3	1	
39	505	225	0	1	3	1	1	1	2	1	2	3	0	
167	226	504	0	5	3	1	1	3	2	1	2	3	1	
165	180	550	0	5	3	1	3	3	2	1	2	3	1	
123	358	372	1	3	3	2	3	2	2	1	2	1	0	
0	343	387	0	2	3	3	1	2	2	1	2	3	0	
37	343	387	0	1	3	1	1	1	2	1	2	3	0	
61	275	455	0	5	3	2	1	3	2	1	2	3	1	
37	333	397	0	1	3	2	1	1	2	1	2	3	0	
32	332	398	0	3	3	1	1	2	2	1	2	3	0	
32	332	398	0	1	3	1	1	1	2	1	2	3	0	
102	330	400	0	2	3	2	1	2	2	1	2	3	0	
301	148	582	0	4	3	1	1	3	2	1	2	3	1	
252	322	408	0	3	3	2	1	3	2	1	2	3	0	
32	276	454	1	1	3	1	2	1	2	2	1	3	0	
35	273	457	1	1	3	2	2	1	2	2	1	3	0	
114	272	458	0	2	3	2	3	2	2	3	3	3	1	
0	171	559	0	4	3	3	1	3	2	2	1	3	1	
38	207	523	0	2	3	1	1	1	2	1	2	1	0	
65	199	531	0	2	3	2	1	1	2	1	1	3	0	
83	192	538	0	1	3	1	1	1	2	1	2	3	0	
0	180	550	2	3	3	3	1	2	2	1	1	1	1	
43	159	571	0	1	3	1	1	1	2	1	3	3	0	
320	330	400	0	1	3	1	1	1	2	1	3	3	0	
364	182	548	0	6	3	2	1	3	2	1	1	3	1	
54	210	520	0	6	3	2	2	2	2	1	1	3	1	
59	463	267	0	1	3	2	3	1	2	3	2	3	1	
87	457	273	0	1	3	1	3	1	2	3	2	1	0	
49	157	391	1	5	2	2	1	1	2	2	2	1	1	
202	441	289	0	1	3	2	2	1	2	1	1	3	0	
159	412	318	0	2	3	3	1	1	2	3	2	1	0	
39	406	142	2	2	2	1	2	1	2	2	2	3	0	
25	208	522	2	4	3	3	2	3	2	2	2	3	1	
1	336	394	0	7	3	3	1	2	2	1	3	3	1	
69	548	182	0	1	3	1	2	1	2	1	2	3	0	
132	678	52	0	1	3	1	2	1	2	3	3	2	1	
120	973	122	0	1	1	1	2	1	2	3	2	1	0	
72	764	331	0	1	1	2	2	1	2	3	2	1	1	
195	615	115	0	1	1	1	3	1	2	3	2	1	0	
560	971	124	1	6	1	2	2	3	2	3	2	2	0	
314	966	129	0	1	1	1	2	1	2	3	1	3	0	
10	214	151	4	3	1	1	1	1	2	3	2	3	1	
847	785	675	0	3	3	1	1	3	2	3	1	1	1	
143	531	199	0	7	1	3	2	3	2	3	2	3	1	
257	209	156	0	2	1	1	2	1	2	3	3	4	1	
526	944	151	0	1	1	1	2	1	2	3	2	1	0	
214	410	320	0	5	1	1	2	1	2	3	1	3	1	
262	926	169	0	2	1	1	2	1	2	3	1	4	0	
298	666	64	0	7	1	1	1	3	2	3	1	3	1	
158	905	555	0	1	3	3	2	2	2	3	3	1	1	
1019	365	0	0	7	1	2	2	3	2	3	1	4	1	
147	907	188	0	6	1	1	2	2	2	3	2	3	0	
253	907	188	0	2	1	1	3	1	2	3	2	1	0	
1146	168	197	0	7	1	1	1	3	2	3	2	3	1	
155	886	209	0	6	1	3	2	2	2	3	1	1	0	
86	398	332	1	6	1	1	2	2	2	3	2	1	1	
363	521	209	0	5	3	3	1	3	2	3	2	2	1	
355	587	143	0	6	1	1	3	2	2	3	1	1	1	
353	218	147	0	1	1	1	3	1	2	3	1	3	1	
23	857	238	1	1	1	2	2	1	2	3	2	3	0	
74	857	238	0	1	1	1	2	1	2	3	1	3	0	
247	848	247	0	1	1	2	2	1	2	3	3	1	0	
800	348	17	0	6	1	3	2	2	2	3	3	3	1	
256	817	278	0	1	1	1	2	2	2	3	2	1	0	
72	797	298	0	3	1	2	2	2	2	3	2	3	0	
216	785	310	0	6	1	3	2	1	2	3	3	3	0	
527	784	311	0	1	1	1	3	1	2	3	2	3	0	
706	754	706	0	3	3	1	2	3	2	3	1	4	0	
1938	432	298	0	1	3	1	1	1	2	3	3	1	1	
2078	266	464	0	7	3	3	2	3	2	3	2	3	1	
55	749	711	0	1	3	1	2	1	2	3	1	3	0	
108	747	713	0	3	3	3	2	2	2	3	2	3	1	
0	367	363	1	2	3	3	3	1	2	3	2	3	1	
192	154	576	0	7	3	1	2	3	2	3	2	1	1	
139	735	725	0	1	3	2	2	1	2	2	3	3	0	
99	727	3	0	3	3	1	1	2	2	3	2	3	0	
135	307	423	0	7	3	3	2	3	2	2	2	3	1	
40	720	10	0	1	3	2	2	1	2	3	1	3	0	
85	719	11	0	1	3	1	1	1	2	2	1	3	0	
300	231	499	0	7	3	2	3	3	2	3	2	3	1	
175	712	18	0	5	3	1	3	1	2	3	2	3	0	
215	711	19	0	1	1	1	2	1	2	2	2	1	0	
508	145	585	0	7	3	2	3	3	2	3	1	3	1	
74	707	23	0	2	3	2	2	1	2	3	1	4	0	
102	707	23	0	2	3	1	2	1	2	3	1	4	0	
87	698	32	0	1	1	1	1	1	2	3	1	3	0	
122	539	191	1	2	1	3	3	2	2	3	2	1	1	
105	687	43	0	1	3	2	2	1	2	2	3	3	0	
421	154	394	0	7	2	1	2	3	2	3	1	3	1	
300	531	199	0	3	3	1	1	3	2	3	3	4	1	
358	193	355	0	7	2	1	1	3	2	3	1	1	1	
1254	140	408	0	7	2	1	2	3	2	2	2	3	1	
67	139	591	1	7	3	2	2	3	2	2	2	3	1	
190	138	410	0	7	2	3	2	3	2	2	3	3	1	
498	670	60	0	2	3	2	2	2	2	3	1	4	0	
55	186	362	0	7	2	1	1	3	2	3	2	3	1	
9	314	416	0	6	3	3	2	1	2	2	3	3	1	
224	175	373	0	7	2	2	2	3	2	2	2	3	1	
552	174	374	0	7	2	1	3	3	2	3	1	3	1	
134	655	75	0	3	3	1	1	2	2	3	1	3	0	
141	651	445	0	1	2	1	2	1	2	3	1	1	0	
31	649	81	0	1	3	3	2	1	2	3	2	1	0	
14	649	81	0	1	3	1	3	1	2	3	2	3	0	
395	161	569	0	7	3	1	2	3	2	3	1	3	1	
529	145	403	0	7	2	3	1	3	2	2	3	3	1	
110	629	101	0	3	3	1	2	2	2	3	2	3	0	
20	623	107	1	1	3	2	3	1	2	3	1	3	0	
25	622	108	0	4	3	1	3	2	2	3	2	3	0	
175	307	241	1	5	2	3	2	3	2	2	3	3	1	
18	200	348	2	7	2	3	3	3	2	3	2	3	1	
168	606	124	0	5	3	3	1	2	2	3	1	4	0	
76	279	269	2	7	2	3	2	2	2	3	2	3	1	
65	566	164	0	1	3	3	3	1	2	3	2	3	1	
217	590	140	0	1	3	1	1	1	2	1	1	3	0	
433	237	493	0	5	3	3	1	3	2	3	1	1	1	
127	584	146	0	1	3	1	1	1	2	3	2	3	0	
51	353	377	0	5	3	1	1	3	2	3	2	3	1	
155	583	147	0	1	3	2	2	1	2	3	2	3	0	
42	487	243	0	3	3	1	2	1	2	3	1	1	0	
230	578	152	0	1	3	1	2	1	2	1	3	1	0	
83	249	481	0	2	3	3	1	1	2	3	2	1	1	
336	567	163	0	6	3	1	2	1	2	1	1	3	0	
69	565	165	0	1	3	1	2	2	2	3	1	1	0	
443	240	490	0	6	3	3	2	3	2	3	2	3	1	
54	561	169	0	3	3	2	2	1	2	1	1	3	0	
2	559	171	0	1	3	1	1	1	2	2	2	3	0	
58	556	174	0	1	3	2	2	1	2	3	1	3	0	
1252	152	578	0	7	3	3	2	3	2	1	1	3	1	
264	552	178	0	1	3	1	1	1	2	1	1	3	0	
15	550	180	0	1	3	1	2	1	2	1	1	1	0	
48	550	180	0	1	3	1	1	1	2	1	1	3	0	
55	540	190	0	2	3	1	2	1	2	1	1	3	0	
350	757	703	0	2	3	2	2	1	2	3	1	4	0	
1147	175	555	0	6	3	3	2	3	2	1	2	3	1	
5	431	299	0	5	3	3	1	1	2	1	1	3	1	
10	522	208	0	1	3	1	3	1	2	3	2	1	0	
96	193	537	0	6	3	2	2	3	2	1	2	3	1	
125	302	428	0	5	3	1	1	3	2	1	2	1	1	
476	513	217	0	4	3	1	2	3	2	1	3	3	1	
238	503	227	0	1	3	1	2	1	2	3	3	3	0	
694	335	395	0	4	3	1	1	3	2	2	2	3	1	
90	422	308	0	4	3	3	3	3	2	3	2	3	1	
172	225	505	0	5	3	2	1	3	2	1	3	3	1	
650	165	565	0	6	3	3	2	3	2	1	2	3	1	
236	426	122	0	1	2	2	1	2	2	3	1	1	1	
154	146	584	0	6	3	3	1	3	2	1	2	3	1	
0	136	594	5	2	3	3	1	1	2	2	2	3	1	
0	225	505	3	5	3	3	3	3	2	3	1	3	1	
116	243	487	0	2	3	1	3	1	2	3	2	3	1	
28	419	311	1	1	3	1	1	1	2	3	1	1	0	
562	203	527	0	4	3	1	2	3	2	3	2	3	1	
242	140	590	0	5	3	1	1	3	2	1	3	3	1	
4	369	361	0	5	3	3	1	2	2	1	1	3	0	
346	184	546	0	4	3	1	1	3	2	1	3	1	1	
58	364	366	0	1	3	1	1	1	2	1	3	3	0	
206	189	541	0	4	3	2	1	3	2	1	2	1	1	
28	350	380	0	1	3	1	1	1	2	1	1	1	0	
359	164	566	0	4	3	1	1	3	2	1	1	3	1	
96	340	390	0	1	3	2	1	1	2	1	1	3	0	
54	340	390	0	3	3	2	1	3	2	1	2	3	0	
9	333	397	0	1	3	2	1	1	2	1	1	3	0	
164	260	470	0	3	3	3	1	3	2	1	2	3	1	
686	135	595	0	2	3	2	2	2	2	3	3	1	1	
48	309	421	0	2	3	1	1	2	2	3	1	3	0	
0	127	603	0	3	3	3	1	1	2	2	2	3	1	
160	273	457	0	3	3	1	1	3	2	1	3	3	1	
312	753	707	0	1	3	1	2	1	2	3	1	3	0	
210	652	78	0	1	3	1	2	1	2	3	3	3	0	
81	256	474	0	1	3	1	1	2	2	1	1	3	0	
67	220	510	0	3	3	2	1	3	2	1	3	3	1	
395	757	703	0	3	3	2	3	2	2	3	2	3	0	
23	249	481	0	2	3	1	1	1	2	2	1	1	0	
160	246	484	0	1	3	1	3	2	2	2	1	3	0	
473	238	492	0	1	3	1	3	1	2	2	1	1	0	
78	236	494	0	1	3	1	1	1	2	2	1	3	0	
39	235	495	0	1	3	1	1	1	2	1	2	3	0	
43	235	495	1	1	3	1	3	1	2	3	3	1	0	
1121	910	550	0	2	3	1	2	1	2	3	2	4	0	
199	217	513	0	1	3	1	1	1	2	1	1	1	0	
152	217	513	0	2	3	1	1	1	2	3	1	3	0	
77	216	514	0	1	3	2	1	1	2	1	1	3	0	
56	137	593	0	1	3	2	1	1	2	1	3	1	1	
291	157	573	0	2	3	1	1	3	2	1	1	1	1	
77	202	528	0	1	3	2	1	1	2	1	1	3	0	
497	165	565	0	4	3	3	1	3	2	1	1	3	1	
635	186	544	0	1	3	1	1	1	2	1	3	3	0	
129	136	594	0	3	3	1	1	3	2	1	2	3	1	
59	185	545	0	1	3	1	1	2	2	1	1	3	0	
22	185	545	0	2	3	1	1	2	2	1	1	3	0	
198	183	547	0	1	3	1	1	1	2	1	1	3	0	
143	182	548	0	3	3	1	1	3	2	1	3	3	0	
188	182	548	0	3	3	2	1	3	2	1	3	3	0	
217	174	556	0	1	3	1	1	1	2	1	1	3	0	
284	172	558	0	2	3	1	2	2	2	1	1	3	0	
55	167	563	0	3	3	1	1	2	2	1	2	3	0	
41	167	563	0	1	3	1	1	1	2	1	1	3	0	
1	166	564	1	1	3	1	1	1	2	1	1	3	0	
579	164	566	1	2	3	1	1	1	2	3	3	3	0	
172	157	573	0	2	3	1	1	2	2	1	1	3	0	
195	154	576	0	1	3	1	1	1	2	1	2	3	0	
35	152	578	0	1	3	2	1	1	2	1	1	3	0	
221	609	121	0	2	3	1	1	1	2	3	3	1	0	
158	552	178	0	1	3	1	2	1	2	3	1	3	0	
43	550	180	0	1	3	1	2	1	2	3	1	3	0	
1041	525	205	0	1	3	1	3	1	2	1	2	4	0	
18	585	145	0	1	3	1	2	1	2	2	3	1	1	
100	704	26	0	1	3	1	2	1	2	2	3	3	0	
40	194	354	2	6	2	3	2	3	2	3	3	1	1	
369	370	360	0	6	3	3	1	2	2	2	1	1	1	
111	414	316	0	4	3	2	2	1	2	3	2	3	1	
1950	168	380	0	7	2	3	1	2	2	2	3	3	1	
81	563	167	0	1	3	3	1	1	2	1	2	1	0	
14	563	167	0	1	3	1	1	1	2	1	2	3	0	
139	437	293	1	5	3	1	1	3	2	2	2	3	1	
17	327	403	1	6	3	3	1	2	2	2	2	3	1	
24	215	515	1	7	3	3	2	3	2	3	3	1	1	
7	609	121	0	1	3	2	3	1	2	3	2	3	0	
2	253	477	0	5	3	3	1	1	2	1	2	3	1	
18	270	460	0	6	3	2	2	1	2	1	2	3	1	
150	180	550	1	6	3	3	3	3	2	2	2	3	1	
1097	281	449	0	5	3	3	2	3	2	2	2	1	1	
587	161	569	0	3	3	3	2	1	2	1	1	3	1	
14	378	352	0	1	3	1	1	1	2	1	1	3	0	
97	340	390	0	3	3	1	1	2	2	1	1	1	0	
150	700	30	0	3	1	2	2	3	2	3	2	1	0	
197	200	530	0	7	3	1	1	3	2	2	2	3	1	
117	636	94	0	1	3	2	2	1	2	3	2	3	0	
35	596	134	0	2	3	3	1	2	2	2	3	3	0	
199	196	352	0	7	2	3	2	3	2	3	2	3	1	
232	589	141	0	5	3	2	1	3	2	2	3	3	0	
40	559	171	0	1	3	1	2	1	2	3	1	1	0	
1	257	473	0	6	3	3	1	2	2	1	2	3	1	
161	479	251	0	1	3	3	2	1	2	1	1	1	1	
17	366	364	0	2	3	3	1	2	2	1	1	3	0	
74	357	373	0	3	3	1	1	1	2	1	1	3	0	
17	337	393	0	3	3	1	1	1	2	1	1	3	0	
45	336	394	0	2	3	1	1	2	2	1	1	3	0	
55	326	404	0	3	3	2	1	2	2	1	1	3	0	
33	286	444	0	1	3	1	2	2	2	2	1	3	0	
13	272	458	0	1	3	1	2	1	2	2	1	1	0	
140	216	514	0	1	3	1	1	1	2	2	1	3	0	
156	159	571	0	1	3	1	1	1	2	2	1	3	0	
34	940	155	0	1	1	2	2	1	2	3	1	1	0	
452	664	66	0	5	1	3	2	3	2	3	1	1	1	
62	332	33	0	7	1	3	1	3	2	3	1	3	1	
196	403	327	0	6	1	3	2	1	2	3	1	3	1	
111	818	277	0	1	1	2	3	2	2	3	1	3	0	
271	769	691	0	1	3	2	1	1	2	3	3	1	0	
248	217	513	0	7	3	3	3	3	2	3	1	3	1	
90	555	175	0	3	3	1	3	2	2	3	1	3	1	
116	692	38	0	1	3	1	2	1	2	2	3	3	1	
71	692	38	0	2	3	3	2	2	2	2	1	3	0	
181	691	39	0	1	3	1	3	1	2	3	1	3	0	
646	488	242	0	5	3	2	3	3	2	3	1	3	1	
71	643	453	0	2	2	1	1	1	2	2	1	3	0	
1204	188	360	0	7	2	3	2	3	2	3	1	3	1	
105	886	574	0	1	3	2	1	1	2	3	3	1	0	
53	561	535	0	4	2	3	3	1	2	3	1	1	0	
185	450	280	0	1	3	1	1	1	2	1	1	3	1	
52	550	546	0	1	2	1	3	2	2	3	1	3	0	
738	459	271	0	2	3	1	2	2	2	3	1	3	0	
34	403	327	1	1	3	2	1	1	2	1	3	3	0	
98	174	556	0	4	3	1	1	3	2	1	1	1	1	
132	314	416	0	1	3	1	1	1	2	1	1	3	1	
74	329	401	0	2	3	1	1	2	2	1	1	3	0	
89	315	415	0	1	3	1	1	1	2	3	1	3	0	
55	169	561	0	3	3	3	3	3	2	2	1	1	1	
41	194	536	0	1	3	1	3	1	2	1	1	3	1	
568	156	574	0	3	3	3	2	3	2	2	1	3	1	
285	234	496	0	2	3	1	3	2	2	2	1	3	0	
145	213	517	0	1	3	1	2	1	2	3	1	3	0	
78	213	517	0	2	3	1	1	1	2	3	1	3	0	
72	209	521	0	2	3	1	2	2	2	3	1	3	0	
1	172	558	2	4	3	1	1	1	2	1	3	3	1	
349	186	544	0	2	3	1	3	2	2	3	1	3	0	
33	185	545	0	1	3	1	2	1	2	3	1	3	0	
423	180	550	0	1	3	1	3	2	2	2	1	3	0	
793	158	572	0	2	3	1	3	3	2	2	1	1	0	
93	557	539	2	1	2	3	3	1	2	3	1	3	1	
386	194	536	0	7	3	1	1	3	2	2	1	3	1	
167	480	68	0	5	2	3	1	3	2	3	2	3	1	
233	472	258	0	4	1	2	3	3	2	3	1	1	1	
2	727	3	0	5	3	3	3	2	2	3	2	3	0	
41	237	493	0	1	3	1	1	2	2	2	1	3	0	
